ID,BIOSAMPLE_ACCESSION,ROLLINGDB_ID,ISOLATION_LOCATION,DB_OF_ORIGIN,TESTING_LOCATION,STUDY_NAME,STUDY_PMID,MEDIA,MOXI,MOXI_lower_bound,MOXI_upper_bound,MOXI_midpoint,category,Path,MOXI_quality
Peru4499,SAMN05918612,Peru4499,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4499/pilon/Peru4499,
Peru4515,SAMN05918615,Peru4515,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.5-1,0.5,1.0,0.75,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4515/pilon/Peru4515,
Peru4516,SAMN05918616,Peru4516,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4516/pilon/Peru4516,
Peru4517,SAMN05918617,Peru4517,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4517/pilon/Peru4517,
Peru4519,SAMN05918619,Peru4519,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.125-0.25,0.125,0.25,0.19,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4519/pilon/Peru4519,
Peru4521,SAMN05918621,Peru4521,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4521/pilon/Peru4521,
Peru4522,SAMN05918622,Peru4522,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.125-0.25,0.125,0.25,0.19,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4522/pilon/Peru4522,
Peru4523,SAMN05918623,Peru4523,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4523/pilon/Peru4523,
Peru4524,SAMN05918624,Peru4524,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.125-0.25,0.125,0.25,0.19,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4524/pilon/Peru4524,
Peru4525,SAMN05918625,Peru4525,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.125-0.25,0.125,0.25,0.19,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4525/pilon/Peru4525,
Peru4526,SAMN05918626,Peru4526,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.125-0.25,0.125,0.25,0.19,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4526/pilon/Peru4526,
Peru4527,SAMN05918627,Peru4527,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.25-0.5,0.25,0.5,0.38,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4527/pilon/Peru4527,
Peru4528,SAMN05918628,Peru4528,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4528/pilon/Peru4528,
Peru4529,SAMN05918629,Peru4529,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4529/pilon/Peru4529,
Peru4530,SAMN05918630,Peru4530,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.25-0.5,0.25,0.5,0.38,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4530/pilon/Peru4530,
Peru4531,SAMN05918631,Peru4531,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.125-0.25,0.125,0.25,0.19,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4531/pilon/Peru4531,
Peru4532,SAMN05918632,Peru4532,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.125-0.25,0.125,0.25,0.19,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4532/pilon/Peru4532,
Peru4533,SAMN05918633,Peru4533,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4533/pilon/Peru4533,
Peru4534,SAMN05918634,Peru4534,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),>10,10.0,,10.0,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4534/pilon/Peru4534,
Peru4535,SAMN05918635,Peru4535,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4535/pilon/Peru4535,
Peru4537,SAMN05918637,Peru4537,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4537/pilon/Peru4537,
Peru4538,SAMN05918638,Peru4538,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4538/pilon/Peru4538,
Peru4539,SAMN05918639,Peru4539,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4539/pilon/Peru4539,
Peru4540,SAMN05918640,Peru4540,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4540/pilon/Peru4540,
Peru4541,SAMN05918641,Peru4541,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.125-0.25,0.125,0.25,0.19,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4541/pilon/Peru4541,
Peru4542,SAMN05918642,Peru4542,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4542/pilon/Peru4542,
Peru4543,SAMN05918643,Peru4543,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4543/pilon/Peru4543,
Peru4544,SAMN05918644,Peru4544,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4544/pilon/Peru4544,
Peru4545,SAMN05918645,Peru4545,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.125-0.25,0.125,0.25,0.19,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4545/pilon/Peru4545,
Peru4546,SAMN05918646,Peru4546,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.125-0.25,0.125,0.25,0.19,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4546/pilon/Peru4546,
Peru4547,SAMN05918647,Peru4547,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4547/pilon/Peru4547,
Peru4548,SAMN05918648,Peru4548,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4548/pilon/Peru4548,
Peru4549,SAMN05918649,Peru4549,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4549/pilon/Peru4549,
Peru4550,SAMN05918650,Peru4550,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.125-0.25,0.125,0.25,0.19,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4550/pilon/Peru4550,
Peru4551,SAMN05918651,Peru4551,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4551/pilon/Peru4551,
Peru4552,SAMN05918652,Peru4552,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4552/pilon/Peru4552,
Peru4553,SAMN05918653,Peru4553,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4553/pilon/Peru4553,
Peru4554,SAMN05918654,Peru4554,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4554/pilon/Peru4554,
Peru4555,SAMN05918655,Peru4555,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4555/pilon/Peru4555,
Peru4556,SAMN05918656,Peru4556,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4556/pilon/Peru4556,
Peru4557,SAMN05918657,Peru4557,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4557/pilon/Peru4557,
Peru4558,SAMN05918658,Peru4558,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4558/pilon/Peru4558,
Peru4559,SAMN05918659,Peru4559,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4559/pilon/Peru4559,
Peru4561,SAMN05918661,Peru4561,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4561/pilon/Peru4561,
Peru4562,SAMN05918662,Peru4562,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4562/pilon/Peru4562,
Peru4563,SAMN05918663,Peru4563,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4563/pilon/Peru4563,
Peru4564,SAMN05918664,Peru4564,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4564/pilon/Peru4564,
Peru4565,SAMN05918665,Peru4565,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4565/pilon/Peru4565,
Peru4567,SAMN05918667,Peru4567,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),4-6,4.0,6.0,5.0,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4567/pilon/Peru4567,
Peru4568,SAMN05918668,Peru4568,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.25-0.5,0.25,0.5,0.38,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4568/pilon/Peru4568,
Peru4569,SAMN05918669,Peru4569,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),4-6,4.0,6.0,5.0,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4569/pilon/Peru4569,
Peru4570,SAMN05918670,Peru4570,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4570/pilon/Peru4570,
Peru4571,SAMN05918671,Peru4571,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),4-6,4.0,6.0,5.0,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4571/pilon/Peru4571,
Peru4572,SAMN05918672,Peru4572,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4572/pilon/Peru4572,
Peru4573,SAMN05918673,Peru4573,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),8-10,8.0,10.0,9.0,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4573/pilon/Peru4573,
Peru4574,SAMN05918674,Peru4574,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4574/pilon/Peru4574,
Peru4575,SAMN05918675,Peru4575,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.25-0.5,0.25,0.5,0.38,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4575/pilon/Peru4575,
Peru4576,SAMN05918676,Peru4576,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4576/pilon/Peru4576,
Peru4577,SAMN05918677,Peru4577,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4577/pilon/Peru4577,
Peru4578,SAMN05918678,Peru4578,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4578/pilon/Peru4578,
Peru4579,SAMN05918679,Peru4579,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.125-0.25,0.125,0.25,0.19,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4579/pilon/Peru4579,
Peru4580,SAMN05918680,Peru4580,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.125-0.25,0.125,0.25,0.19,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4580/pilon/Peru4580,
Peru4581,SAMN05918681,Peru4581,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4581/pilon/Peru4581,
Peru4582,SAMN05918682,Peru4582,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.125-0.25,0.125,0.25,0.19,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4582/pilon/Peru4582,
Peru4583,SAMN05918683,Peru4583,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4583/pilon/Peru4583,
Peru4584,SAMN05918684,Peru4584,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4584/pilon/Peru4584,
Peru4585,SAMN05918685,Peru4585,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4585/pilon/Peru4585,
Peru4586,SAMN05918686,Peru4586,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4586/pilon/Peru4586,
Peru4587,SAMN05918687,Peru4587,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4587/pilon/Peru4587,
Peru4588,SAMN05918688,Peru4588,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),2-4,2.0,4.0,3.0,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4588/pilon/Peru4588,
Peru4590,SAMN05918690,Peru4590,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),4-6,4.0,6.0,5.0,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4590/pilon/Peru4590,
Peru4591,SAMN05918691,Peru4591,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),2-4,2.0,4.0,3.0,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4591/pilon/Peru4591,
Peru4592,SAMN05918692,Peru4592,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.5-1,0.5,1.0,0.75,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4592/pilon/Peru4592,
Peru4593,SAMN05918693,Peru4593,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),>10,10.0,,10.0,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4593/pilon/Peru4593,
Peru4594,SAMN05918694,Peru4594,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.25-0.5,0.25,0.5,0.38,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4594/pilon/Peru4594,
Peru4595,SAMN05918695,Peru4595,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.5-1,0.5,1.0,0.75,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4595/pilon/Peru4595,
Peru4596,SAMN05918696,Peru4596,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.125-0.25,0.125,0.25,0.19,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4596/pilon/Peru4596,
Peru4597,SAMN05918697,Peru4597,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.5-1,0.5,1.0,0.75,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4597/pilon/Peru4597,
Peru4598,SAMN05918698,Peru4598,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4598/pilon/Peru4598,
Peru4599,SAMN05918699,Peru4599,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),>10,10.0,,10.0,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4599/pilon/Peru4599,
Peru4600,SAMN05918700,Peru4600,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.125-0.25,0.125,0.25,0.19,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4600/pilon/Peru4600,
Peru4601,SAMN05918701,Peru4601,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),>10,10.0,,10.0,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4601/pilon/Peru4601,
Peru4602,SAMN05918702,Peru4602,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.125-0.25,0.125,0.25,0.19,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4602/pilon/Peru4602,
Peru4604,SAMN05918704,Peru4604,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.5-1,0.5,1.0,0.75,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4604/pilon/Peru4604,
Peru4605,SAMN05918705,Peru4605,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.125-0.25,0.125,0.25,0.19,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4605/pilon/Peru4605,
Peru4606,SAMN05918706,Peru4606,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.125-0.25,0.125,0.25,0.19,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4606/pilon/Peru4606,
Peru4607,SAMN05918707,Peru4607,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.125-0.25,0.125,0.25,0.19,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4607/pilon/Peru4607,
Peru4608,SAMN05918708,Peru4608,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),8-10,8.0,10.0,9.0,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4608/pilon/Peru4608,
Peru4609,SAMN05918709,Peru4609,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.125-0.25,0.125,0.25,0.19,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4609/pilon/Peru4609,
Peru4610,SAMN05918710,Peru4610,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.5-1,0.5,1.0,0.75,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4610/pilon/Peru4610,
Peru4611,SAMN05918711,Peru4611,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.125-0.25,0.125,0.25,0.19,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4611/pilon/Peru4611,
Peru4612,SAMN05918712,Peru4612,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.125-0.25,0.125,0.25,0.19,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4612/pilon/Peru4612,
Peru4613,SAMN05918713,Peru4613,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.5-1,0.5,1.0,0.75,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4613/pilon/Peru4613,
Peru4614,SAMN05918714,Peru4614,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),2-4,2.0,4.0,3.0,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4614/pilon/Peru4614,
Peru4615,SAMN05918715,Peru4615,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4615/pilon/Peru4615,
Peru4616,SAMN05918716,Peru4616,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.125-0.25,0.125,0.25,0.19,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4616/pilon/Peru4616,
Peru4617,SAMN05918717,Peru4617,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.125-0.25,0.125,0.25,0.19,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4617/pilon/Peru4617,
Peru4618,SAMN05918718,Peru4618,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.125-0.25,0.125,0.25,0.19,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4618/pilon/Peru4618,
Peru4619,SAMN05918719,Peru4619,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.125-0.25,0.125,0.25,0.19,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4619/pilon/Peru4619,
Peru4620,SAMN05918720,Peru4620,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.5-1,0.5,1.0,0.75,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4620/pilon/Peru4620,
Peru4622,SAMN05918722,Peru4622,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),2-4,2.0,4.0,3.0,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4622/pilon/Peru4622,
Peru4623,SAMN05918723,Peru4623,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4623/pilon/Peru4623,
Peru4625,SAMN05918724,Peru4625,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.125-0.25,0.125,0.25,0.19,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4625/pilon/Peru4625,
Peru4626,SAMN05918725,Peru4626,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.125-0.25,0.125,0.25,0.19,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4626/pilon/Peru4626,
Peru4627,SAMN05918726,Peru4627,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4627/pilon/Peru4627,
Peru4629,SAMN05918728,Peru4629,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4629/pilon/Peru4629,
Peru4631,SAMN05918730,Peru4631,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.125-0.25,0.125,0.25,0.19,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4631/pilon/Peru4631,
Peru4632,SAMN05918731,Peru4632,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4632/pilon/Peru4632,
Peru4633,SAMN05918732,Peru4633,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4633/pilon/Peru4633,
Peru4634,SAMN05918733,Peru4634,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),<=0.125,,0.125,0.125,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4634/pilon/Peru4634,
Peru4635,SAMN05918734,Peru4635,Peru,farhat_internal,NJH,,,Middlebrook 7H10 (except PZA),0.25-0.5,0.25,0.5,0.38,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/genomic_data/Peru4635/pilon/Peru4635,
